Attrition,Age,Department,JobRole,MonthlyIncome,YearsAtCompany,Top_Attrition_Reasons
0,29,1,6,2451,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,2,7,6392,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,30,2,7,9714,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,0,1,6077,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,2,2450,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,2,7,9250,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,35,1,2,2074,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,53,1,4,10169,33,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,38,1,4,4855,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,6,4087,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,48,1,6,2367,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,6,2972,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,55,2,3,19586,36,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,6,5484,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,1,6,2061,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,2,7,9924,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,2,7,4198,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,7,6815,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,2,4723,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,0,6142,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,2,7,8237,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,0,8853,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,50,2,3,19331,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,23,1,6,2073,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,2,5562,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,3,19613,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,2,3407,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,0,5063,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,2,7,4639,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,1,2,4876,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,2,2690,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,2,3,17567,26,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,28,1,2,2408,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,22,1,6,2814,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,50,1,0,11245,30,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,6,3312,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,44,1,5,19049,22,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,1,6,2141,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,1,2,5769,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,2,7,4385,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,7,5332,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,4,4663,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,4,4724,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,1,2,3211,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,4,5377,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,2,4066,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,6,5208,16,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,1,4,4877,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,21,1,6,3117,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,18,2,8,1569,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,0,3,19658,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,2,3069,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,4,10435,18,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,0,4148,14,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,1,4,5768,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,4,5042,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,1,4,5770,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,4,7756,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,35,2,7,10306,13,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,1,6,3936,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,4,7945,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,44,0,1,5743,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,48,1,3,15202,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,35,2,7,5440,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,24,1,6,3760,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,6,3517,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,6,2580,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,40,1,2,2166,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,2,7,5869,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,0,8008,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,25,1,4,5206,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,4,5295,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,1,5,16413,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,50,1,5,13269,14,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,20,2,8,2783,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,6,5433,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,2,2013,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,1,0,13966,15,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,4,4374,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,0,6842,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,54,1,3,17426,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,1,5,17603,14,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,35,2,7,4581,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,6,4735,13,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,2,7,4187,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,2,7,5505,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,6,5470,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,7,5476,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,1,2,2587,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,2,2440,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,2,3,15972,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,1,3,15379,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,2,7,7082,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,20,2,8,2728,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,2,7,5368,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,0,5347,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,44,0,1,3195,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,23,1,2,3989,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,2,3306,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,53,1,0,7005,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,48,2,8,2655,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,32,1,2,1393,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,1,2,2570,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,55,1,6,3537,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,2,3986,15,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,60,1,0,10883,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,1,2,2028,14,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,2,7,9525,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,6,2929,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,23,2,8,2275,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,44,1,0,7879,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,6,4930,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,2,7,7847,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,24,1,6,4401,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,2,7,9241,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,2,2974,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,2,8,4502,13,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,1,0,10748,23,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,24,0,1,1555,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,47,2,7,12936,23,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,1,2,2305,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,1,5,16704,21,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,6,3433,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,2,3477,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,0,1,6430,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,4,6516,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,24,1,2,3907,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,1,0,5562,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,4,6883,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,1,6,2862,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,2,7,4978,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,2,7,10368,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,36,2,7,6134,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,32,2,7,6735,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,23,1,2,3295,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,1,4,5238,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,2,6472,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,2,7,9610,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,2,3,19833,21,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,0,1,9756,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,1,6,4968,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,24,0,1,2145,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,30,0,1,2180,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,7,8346,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,6,3445,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,29,2,8,2760,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,0,6294,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,2,7,7140,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,1,6,2932,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,2,7,5147,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,49,2,7,4507,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,33,2,7,8564,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,2,2468,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,31,2,7,8161,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,6,2109,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,1,0,5294,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,1,6,2718,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,0,5811,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,43,1,6,2437,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,2,2766,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,55,1,5,19038,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,1,6,3055,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,1,2,2289,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,4001,15,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,53,1,4,12965,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,0,1,3539,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,6029,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,21,2,8,2679,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,1,2,3702,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,22,1,2,2398,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,7,5468,12,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,51,1,3,13116,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,2,7,4189,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,1,5,19328,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,0,8321,12,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,44,1,6,2342,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,37,0,1,4071,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,35,2,7,5813,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,33,1,6,3143,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,1,6,2044,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,1,5,13464,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,2,7,7991,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,2,3377,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,0,5538,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,4,5762,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,0,1,2592,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,34,1,2,5346,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,37,1,4,4213,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,39,2,7,4127,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,1,6,2438,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,1,0,6870,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,41,2,7,10447,22,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,30,1,4,9667,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,26,0,1,2148,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,46,1,0,8926,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,0,6513,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,34,2,7,6799,10,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,58,2,3,16291,16,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,35,1,2,2705,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,1,4,10333,22,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,40,1,0,4448,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,54,1,6,6854,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,31,2,7,9637,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,1,6,3591,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,38,2,8,5405,4,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,26,2,7,4684,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,58,1,5,15787,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,18,1,6,1514,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,31,0,1,2956,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
1,29,0,1,2335,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,45,2,7,5154,8,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,36,1,6,6962,1,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,43,2,7,5675,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,27,1,2,2379,5,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,2,3812,11,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,32,2,7,4648,0,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,42,1,6,2936,6,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,47,1,2,2105,2,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,46,1,4,8578,9,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,28,0,1,2706,3,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
0,29,1,0,6384,7,"StockOptionLevel, JobSatisfaction, MonthlyIncome, JobInvolvement, EnvironmentSatisfaction"
